PKEY,GRASS_SPP,Interval1,Interval2,Interval3,Interval4,Interval5,Interval6,Interval7,Interval8,Interval9,Interval10,DURMETH
ABMI:PUBLIC:1573:2008_6_16_6_44,VESP,1,0,0,0,0,0,2,0,0,0,Y
ABMI:PUBLIC:1573:2008_6_16_7_21,VESP,0,0,0,0,0,0,0,1,0,0,Y
ABMI:PUBLIC:1573:2008_6_16_7_3,VESP,1,0,1,0,0,0,0,0,1,0,Y
ABMI:PUBLIC:1573:2008_6_16_8_1,VESP,0,0,0,0,0,1,0,0,0,0,Y
ABMI:PUBLIC:1573:2008_6_16_8_21,VESP,1,0,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1573:2015_5_29_5_11,VESP,3,0,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1573:2015_5_29_5_35,VESP,1,0,0,0,0,1,0,0,0,0,Y
ABMI:PUBLIC:1573:2015_5_29_5_59,VESP,2,0,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1573:2015_5_29_6_23,VESP,0,0,0,0,0,0,0,0,0,1,Y
ABMI:PUBLIC:1573:2015_5_29_6_46,VESP,0,1,0,0,0,0,1,0,0,0,Y
ABMI:PUBLIC:1573:2015_5_29_7_30,VESP,2,0,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1573:2015_5_29_7_54,VESP,0,0,0,0,1,0,0,0,0,0,Y
ABMI:PUBLIC:1573:2015_5_29_7_9,VESP,1,0,0,0,0,0,0,1,0,0,Y
ABMI:PUBLIC:1573:2015_5_29_8_18,VESP,0,1,0,0,1,0,0,0,0,0,Y
ABMI:PUBLIC:1574:2009_6_11_5_10,VESP,3,0,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1574:2009_6_11_5_45,VESP,4,0,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1574:2009_6_11_6_10,VESP,3,0,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1574:2009_6_11_6_35,VESP,2,0,1,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1574:2009_6_11_7_0,VESP,1,1,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1574:2009_6_11_7_25,VESP,2,0,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1574:2009_6_11_7_50,VESP,1,0,1,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1574:2009_6_11_8_15,VESP,1,1,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1574:2009_6_11_8_40,VESP,3,0,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1574:2015_5_30_5_24,VESP,2,0,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1574:2015_5_30_5_46,VESP,1,0,0,0,0,1,0,0,0,0,Y
ABMI:PUBLIC:1574:2015_5_30_6_30,VESP,2,0,1,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1574:2015_5_30_6_51,VESP,2,1,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1574:2015_5_30_6_9,VESP,4,0,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1574:2015_5_30_7_13,VESP,3,0,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1574:2015_5_30_7_32,VESP,2,0,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1574:2015_5_30_7_53,VESP,2,0,0,0,0,0,1,0,0,0,Y
ABMI:PUBLIC:1574:2015_5_30_8_12,VESP,0,0,2,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1575:2008_6_17_5_54,VESP,3,0,1,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1575:2008_6_17_6_18,VESP,4,0,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1575:2008_6_17_6_37,VESP,3,0,0,0,0,0,0,0,1,0,Y
ABMI:PUBLIC:1575:2008_6_17_6_57,VESP,3,0,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1575:2008_6_17_7_21,VESP,3,1,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1575:2008_6_17_7_41,VESP,2,0,1,0,0,0,0,1,0,0,Y
ABMI:PUBLIC:1575:2008_6_17_8_24,VESP,2,0,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1575:2008_6_17_8_4,VESP,4,0,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1575:2008_6_17_8_43,VESP,2,0,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1575:2015_5_31_5_28,VESP,2,1,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1575:2015_5_31_5_52,VESP,0,0,1,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1575:2015_5_31_6_12,VESP,1,0,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1575:2015_5_31_6_34,VESP,0,2,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1575:2015_5_31_6_54,VESP,2,0,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1575:2015_5_31_7_16,VESP,1,0,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1575:2015_5_31_7_37,VESP,0,0,1,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1575:2015_5_31_7_59,VESP,1,0,0,0,0,1,0,0,0,0,Y
ABMI:PUBLIC:1575:2015_5_31_8_19,VESP,0,1,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1576:2011_5_27_5_57,VESP,1,0,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1576:2011_5_27_6_35,VESP,2,0,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1576:2011_5_27_7_0,VESP,2,0,0,0,0,0,0,1,0,0,Y
ABMI:PUBLIC:1576:2011_5_27_7_25,VESP,4,1,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1576:2011_5_27_7_53,VESP,3,0,0,0,0,1,0,0,0,0,Y
ABMI:PUBLIC:1576:2011_5_27_8_19,VESP,2,0,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1576:2011_5_27_8_45,VESP,3,0,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1576:2011_5_27_9_11,VESP,3,1,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1576:2011_5_27_9_31,VESP,1,1,0,1,0,0,1,0,0,0,Y
ABMI:PUBLIC:1577:2011_5_28_5_46,VESP,2,0,1,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1577:2011_5_28_6_11,VESP,1,1,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1577:2011_5_28_6_29,VESP,3,0,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1577:2011_5_28_6_47,VESP,2,0,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1577:2011_5_28_7_24,VESP,4,0,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1577:2011_5_28_7_44,VESP,3,0,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1577:2011_5_28_7_7,VESP,2,0,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1577:2011_5_28_8_26,VESP,2,0,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1577:2011_5_28_8_6,VESP,2,0,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1577:2012_6_13_6_22,VESP,0,0,0,0,0,1,0,0,0,0,Y
ABMI:PUBLIC:1578:2011_5_29_5_43,VESP,5,0,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1578:2011_5_29_6_17,VESP,4,0,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1578:2011_5_29_6_41,VESP,4,0,1,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1578:2011_5_29_7_40,VESP,2,0,1,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1578:2011_5_29_7_5,VESP,5,0,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1578:2011_5_29_8_10,VESP,2,0,2,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1578:2011_5_29_8_41,VESP,3,0,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1578:2011_5_29_9_1,VESP,3,1,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1578:2011_5_29_9_20,VESP,3,0,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1579:2012_6_14_5_0,VESP,1,0,1,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1579:2012_6_14_5_22,VESP,1,1,1,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1579:2012_6_14_5_44,VESP,1,0,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1579:2012_6_14_6_32,VESP,0,0,0,0,1,0,0,1,0,0,Y
ABMI:PUBLIC:1579:2012_6_14_6_57,VESP,1,1,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1579:2012_6_14_6_7,VESP,1,0,0,0,1,0,0,0,0,0,Y
ABMI:PUBLIC:1579:2012_6_14_7_25,VESP,4,0,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1579:2012_6_14_7_49,VESP,2,0,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1579:2012_6_14_8_15,VESP,0,1,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1584:2009_6_1_5_54,VESP,2,0,1,0,1,0,0,0,0,0,Y
ABMI:PUBLIC:1584:2009_6_1_6_15,VESP,2,0,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1584:2009_6_1_6_37,VESP,1,1,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1584:2009_6_1_6_58,VESP,2,0,0,0,1,0,0,0,0,0,Y
ABMI:PUBLIC:1584:2009_6_1_7_59,VESP,0,1,0,0,1,0,0,0,0,0,Y
ABMI:PUBLIC:1584:2009_6_1_8_19,VESP,0,1,0,0,0,0,0,0,1,0,Y
ABMI:PUBLIC:1584:2009_6_1_8_44,VESP,2,1,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1585:2009_6_2_5_48,VESP,2,1,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1585:2009_6_2_6_27,VESP,0,0,0,0,1,0,0,0,0,0,Y
ABMI:PUBLIC:1585:2009_6_2_6_46,VESP,1,0,0,0,1,0,0,0,0,0,Y
ABMI:PUBLIC:1585:2009_6_2_6_8,VESP,3,0,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1585:2009_6_2_7_24,VESP,4,0,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1585:2009_6_2_7_4,VESP,2,0,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1585:2009_6_2_7_44,VESP,1,0,0,1,0,0,0,0,0,0,Y
ABMI:PUBLIC:1585:2009_6_2_8_2,VESP,0,1,0,0,0,0,0,1,0,0,Y
ABMI:PUBLIC:1585:2009_6_2_8_21,VESP,1,0,0,1,0,1,0,0,0,0,Y
ABMI:PUBLIC:1586:2009_6_3_5_59,VESP,1,0,0,0,0,0,1,0,0,0,Y
ABMI:PUBLIC:1586:2009_6_3_6_18,VESP,2,0,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1586:2009_6_3_6_36,VESP,3,0,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1586:2009_6_3_6_57,VESP,2,0,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1586:2009_6_3_7_19,VESP,1,0,0,0,0,1,0,0,0,0,Y
ABMI:PUBLIC:1586:2009_6_3_7_37,VESP,0,0,1,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1586:2009_6_3_8_15,VESP,1,0,1,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1586:2009_6_3_8_32,VESP,2,0,0,0,1,0,0,0,0,0,Y
ABMI:PUBLIC:1587:2014_5_29_5_10,VESP,3,0,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1587:2014_5_29_5_34,VESP,1,0,0,0,0,1,0,0,0,0,Y
ABMI:PUBLIC:1587:2014_5_29_5_55,VESP,2,0,0,1,0,0,0,0,0,0,Y
ABMI:PUBLIC:1587:2014_5_29_6_16,VESP,3,0,0,1,0,0,0,0,0,0,Y
ABMI:PUBLIC:1587:2014_5_29_6_58,VESP,1,0,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1587:2014_5_29_7_18,VESP,1,0,0,1,0,0,0,0,0,0,Y
ABMI:PUBLIC:1588:2014_6_1_5_14,VESP,2,0,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1588:2014_6_1_5_56,VESP,1,0,1,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1588:2014_6_1_6_34,VESP,1,1,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1588:2014_6_1_7_0,VESP,1,1,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1588:2014_6_1_7_24,VESP,0,1,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1588:2014_6_1_8_2,VESP,0,0,0,0,0,0,0,0,0,1,Y
ABMI:PUBLIC:1588:2014_6_1_8_27,VESP,2,0,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1589:2013_6_15_5_17,VESP,2,1,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1589:2013_6_15_5_38,VESP,1,0,0,0,0,1,0,0,0,0,Y
ABMI:PUBLIC:1589:2013_6_15_6_11,VESP,0,0,0,1,0,0,0,0,0,0,Y
ABMI:PUBLIC:1589:2013_6_15_6_30,VESP,2,0,0,1,0,0,0,0,0,0,Y
ABMI:PUBLIC:1589:2013_6_15_6_46,VESP,0,1,1,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1589:2013_6_15_7_20,VESP,0,0,0,0,1,0,0,0,0,0,Y
ABMI:PUBLIC:1589:2013_6_15_7_38,VESP,0,0,1,0,0,1,0,0,0,0,Y
ABMI:PUBLIC:1589:2014_5_31_5_16,VESP,1,0,0,0,0,1,0,0,0,0,Y
ABMI:PUBLIC:1589:2014_5_31_5_42,VESP,0,1,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1589:2014_5_31_6_13,VESP,1,0,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1589:2014_5_31_6_37,VESP,1,0,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1589:2014_5_31_7_2,VESP,0,0,0,1,0,0,0,0,0,0,Y
ABMI:PUBLIC:1589:2014_5_31_7_29,VESP,1,0,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1589:2014_5_31_7_54,VESP,0,1,1,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1589:2014_5_31_8_13,VESP,1,0,0,0,0,0,1,0,0,0,Y
ABMI:PUBLIC:1589:2014_5_31_8_33,VESP,1,1,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1590:2009_6_12_5_11,VESP,3,0,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1590:2009_6_12_5_34,VESP,3,1,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1590:2009_6_12_5_53,VESP,3,0,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1590:2009_6_12_6_13,VESP,2,0,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1590:2009_6_12_6_31,VESP,0,0,0,0,0,0,1,0,0,0,Y
ABMI:PUBLIC:1590:2009_6_12_6_51,VESP,2,0,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1590:2009_6_12_7_10,VESP,2,0,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1590:2009_6_12_7_31,VESP,1,0,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1590:2009_6_12_7_50,VESP,1,0,0,0,1,0,0,0,0,0,Y
ABMI:PUBLIC:1590:2015_6_1_5_24,VESP,1,0,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1590:2015_6_1_5_46,VESP,2,0,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1590:2015_6_1_6_28,VESP,1,0,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1590:2015_6_1_6_46,VESP,0,0,0,0,1,0,0,0,1,0,Y
ABMI:PUBLIC:1590:2015_6_1_6_8,VESP,1,0,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1590:2015_6_1_7_23,VESP,3,0,0,0,0,0,0,1,0,0,Y
ABMI:PUBLIC:1590:2015_6_1_7_4,VESP,0,1,0,0,1,0,0,0,0,0,Y
ABMI:PUBLIC:1590:2015_6_1_7_42,VESP,2,0,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1590:2015_6_1_8_0,VESP,3,0,0,0,0,0,1,0,0,0,Y
ABMI:PUBLIC:1591:2009_6_13_5_15,VESP,2,0,1,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1591:2009_6_13_5_35,VESP,2,0,0,0,1,0,0,0,0,0,Y
ABMI:PUBLIC:1591:2009_6_13_6_0,VESP,1,0,0,0,0,1,0,0,0,0,Y
ABMI:PUBLIC:1591:2009_6_13_6_20,VESP,1,1,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1591:2009_6_13_6_45,VESP,1,0,0,0,0,0,0,1,0,0,Y
ABMI:PUBLIC:1591:2009_6_13_7_25,VESP,2,0,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1591:2009_6_13_7_5,VESP,1,0,0,0,0,0,1,0,0,0,Y
ABMI:PUBLIC:1591:2009_6_13_7_50,VESP,1,0,1,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1591:2009_6_13_8_10,VESP,1,1,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1591:2015_6_2_5_16,VESP,5,0,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1591:2015_6_2_5_36,VESP,2,1,0,0,0,0,1,0,0,0,Y
ABMI:PUBLIC:1591:2015_6_2_5_56,VESP,3,0,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1591:2015_6_2_6_14,VESP,2,0,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1591:2015_6_2_6_33,VESP,1,0,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1591:2015_6_2_6_50,VESP,3,0,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1591:2015_6_2_7_18,VESP,3,0,1,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1591:2015_6_2_7_42,VESP,3,2,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1591:2015_6_2_8_18,VESP,2,1,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1592:2009_6_14_5_15,VESP,2,0,0,1,0,0,0,0,0,0,Y
ABMI:PUBLIC:1592:2009_6_14_5_40,VESP,0,0,0,0,1,1,0,0,0,0,Y
ABMI:PUBLIC:1592:2009_6_14_6_0,VESP,2,0,0,0,0,1,0,0,0,0,Y
ABMI:PUBLIC:1592:2009_6_14_6_25,VESP,2,0,0,0,0,1,0,0,0,0,Y
ABMI:PUBLIC:1592:2009_6_14_6_45,VESP,2,0,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1592:2009_6_14_7_25,VESP,2,0,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1592:2009_6_14_7_45,VESP,2,0,0,0,0,0,0,1,0,0,Y
ABMI:PUBLIC:1592:2009_6_14_7_5,VESP,1,0,0,0,0,0,0,0,0,1,Y
ABMI:PUBLIC:1592:2009_6_14_8_5,VESP,1,0,0,0,0,0,0,0,1,0,Y
ABMI:PUBLIC:1592:2015_6_3_6_29,VESP,0,1,0,0,0,1,0,0,0,0,Y
ABMI:PUBLIC:1592:2015_6_3_6_49,VESP,3,0,1,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1592:2015_6_3_6_7,VESP,3,1,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1592:2015_6_3_7_11,VESP,4,1,0,0,0,0,1,0,0,0,Y
ABMI:PUBLIC:1592:2015_6_3_7_31,VESP,2,0,1,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1592:2015_6_3_7_51,VESP,2,1,0,0,1,0,0,0,0,0,Y
ABMI:PUBLIC:1592:2015_6_3_8_11,VESP,3,0,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1592:2015_6_3_8_32,VESP,2,2,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1592:2015_6_3_8_54,VESP,1,0,0,1,0,0,0,0,0,0,Y
ABMI:PUBLIC:1593:2011_5_30_5_30,VESP,2,0,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1593:2011_5_30_5_50,VESP,1,0,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1593:2011_5_30_6_20,VESP,2,0,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1593:2011_5_30_6_40,VESP,2,0,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1593:2011_5_30_6_5,VESP,1,0,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1593:2011_5_30_7_0,VESP,1,0,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1593:2011_5_30_7_15,VESP,0,0,1,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1593:2011_5_30_7_35,VESP,1,0,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1593:2011_5_30_7_50,VESP,1,0,0,1,0,0,0,0,0,0,Y
ABMI:PUBLIC:1594:2011_5_31_5_37,VESP,3,0,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1594:2011_5_31_6_43,VESP,2,1,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1594:2011_5_31_6_5,VESP,0,0,1,0,1,0,0,0,0,0,Y
ABMI:PUBLIC:1594:2011_5_31_7_1,VESP,3,0,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1594:2011_5_31_7_18,VESP,2,0,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1594:2011_5_31_7_35,VESP,1,0,0,1,0,0,0,0,0,0,Y
ABMI:PUBLIC:1594:2011_5_31_8_15,VESP,2,0,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1594:2012_6_13_7_51,VESP,0,0,1,0,0,0,1,0,0,0,Y
ABMI:PUBLIC:1594:2012_6_13_7_9,VESP,0,0,0,0,0,0,0,0,0,1,Y
ABMI:PUBLIC:1595:2011_6_1_5_26,VESP,2,0,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1595:2011_6_1_5_44,VESP,1,0,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1595:2011_6_1_6_0,VESP,0,1,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1595:2011_6_1_6_15,VESP,1,0,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1595:2011_6_1_6_50,VESP,1,0,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1597:2012_6_12_6_30,VESP,2,0,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1597:2012_6_12_6_51,VESP,0,1,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1597:2012_6_12_6_7,VESP,0,0,1,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1597:2012_6_12_7_14,VESP,2,0,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1597:2012_6_12_7_42,VESP,0,0,1,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1598:2013_6_13_8_5,VESP,0,0,0,0,0,0,1,0,0,0,Y
ABMI:PUBLIC:1601:2007_6_12_5_31,VESP,2,0,1,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1601:2007_6_12_6_1,VESP,2,1,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1601:2007_6_12_6_30,VESP,3,0,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1601:2007_6_12_7_35,VESP,2,0,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1601:2007_6_12_7_8,VESP,2,0,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1601:2007_6_12_8_5,VESP,2,0,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1601:2007_6_12_8_55,VESP,1,0,0,1,0,0,0,0,0,0,Y
ABMI:PUBLIC:1601:2007_6_12_9_30,VESP,1,0,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1601:2007_6_12_9_55,VESP,0,0,0,0,1,0,0,0,0,0,Y
ABMI:PUBLIC:1601:2015_5_26_5_34,VESP,2,0,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1601:2015_5_26_6_12,VESP,1,1,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1601:2015_5_26_6_40,VESP,1,2,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1601:2015_5_26_7_36,VESP,1,0,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1601:2015_5_26_7_7,VESP,1,0,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1601:2015_5_26_8_3,VESP,1,0,0,1,0,0,0,0,0,0,Y
ABMI:PUBLIC:1601:2015_5_26_8_32,VESP,3,0,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1601:2015_5_26_9_1,VESP,1,0,0,1,0,0,1,0,0,0,Y
ABMI:PUBLIC:1601:2015_5_26_9_29,VESP,3,0,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1602:2007_6_13_8_3,VESP,0,0,0,0,1,0,0,0,0,0,Y
ABMI:PUBLIC:1602:2007_6_13_8_38,VESP,0,1,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1602:2007_6_13_9_11,VESP,1,0,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1602:2007_6_13_9_45,VESP,0,0,0,0,0,0,1,0,0,0,Y
ABMI:PUBLIC:1602:2015_5_27_5_15,VESP,2,0,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1602:2015_5_27_5_55,VESP,1,0,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1602:2015_5_27_6_29,VESP,1,1,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1602:2015_5_27_7_2,VESP,2,0,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1602:2015_5_27_7_35,VESP,2,0,0,1,0,0,0,0,0,0,Y
ABMI:PUBLIC:1602:2015_5_27_8_10,VESP,3,0,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1602:2015_5_27_9_21,VESP,0,1,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1602:2015_5_27_9_55,VESP,1,0,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1603:2007_6_14_5_11,VESP,1,0,0,1,0,0,0,0,0,0,Y
ABMI:PUBLIC:1603:2007_6_14_5_41,VESP,1,1,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1603:2007_6_14_6_10,VESP,1,0,0,0,0,0,0,0,1,0,Y
ABMI:PUBLIC:1603:2007_6_14_6_39,VESP,2,1,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1603:2007_6_14_7_40,VESP,2,0,0,1,0,0,0,0,0,0,Y
ABMI:PUBLIC:1603:2007_6_14_7_7,VESP,2,0,0,0,1,0,0,0,0,0,Y
ABMI:PUBLIC:1603:2007_6_14_8_35,VESP,1,0,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1603:2007_6_14_8_8,VESP,2,0,0,0,0,0,0,0,0,0,Y
ABMI:PUBLIC:1603:2007_6_14_9_8,VESP,0,1,1,0,0,0,0,0,0,0,Y
